ref,H_1280x720_dim_near,L_1280x720_dim_far,L_1280x720_dim_near,L_1920x1080_dim_far,L_1920x1080_dim_near,M_1280x720_dim_far,M_1280x720_dim_near,M_1920x1080_dim_far,M_1920x1080_dim_near
10.2132118280006,9.09623667552711,7.99817924330481,6.29667239326406,8.60956895073213,7.27422896035157,9.71894538677706,8.64161528300913,10.4418369212611,8.71767326900489
10.0222052446905,9.2348171741326,7.63852553920044,6.27186730455999,8.46431251719969,6.95729373150954,9.83036464780058,8.81566328511321,10.283679542333,9.04019585548729
10.1512302197083,9.39080105016709,7.75515980418847,5.83604434623558,8.54532773886169,7.57383041024621,9.67379213078928,8.86570522162352,10.3446178034752,8.96334549702675
9.84453330767528,8.79352271896754,8.00872737897753,6.95264391610156,8.74390991937762,7.17431662613917,9.63399824533295,8.75588329061044,10.3640344880546,9.11277752640721
9.95973154180731,9.25388075285558,7.98063788455303,6.55002596140476,8.799846913198,7.39898594172739,9.93858556064873,8.86639896222077,9.68426185597679,8.81386742281113
10.015777360533,9.42371461229752,7.52081101264727,6.46550303210801,8.37766765493647,7.35030699113911,10.0708802963119,8.6598016298905,10.333973791295,8.8643092926176
9.91996060174013,9.32177457891677,8.03182444341233,6.25415435443111,8.13033789209127,7.54477875048685,9.69752633929383,8.69061798175928,10.3866678998075,8.67623848016928
9.94287848603701,8.93063562632871,8.14564430809377,6.85506831821955,8.34393757423613,7.47424611277484,9.53798027957851,8.93633723455867,10.0916393564657,8.90027199853579
10.2392994931081,8.94523799886123,7.66076072085595,6.70668571367088,8.2972772295535,7.1647296336733,9.74373482905868,8.79210708566285,10.4167135134592,9.03490145272084
10.2697832079849,9.22630247713689,7.589267511135,6.09934893850727,8.27766854894942,7.37804622368898,9.77173123688192,8.4484900696589,10.8846386849845,8.90868953986632
9.76339227368423,9.06109864376926,7.9947165760895,7.00196700703609,8.57471528664741,7.78711188467191,9.61982929465996,8.5448183656528,10.1672528344779,8.61022602886083
10.0740610348723,9.2262248881877,7.74100798742351,6.40704022983313,8.30494222802926,7.43141401439887,9.80237724107539,8.78977161208916,10.068004399965,8.96446290334372
9.88201725937,9.36996507219023,7.82945198610141,6.32848011359958,8.60076066510738,7.49258151926499,9.87498896767471,8.6128091014577,10.3801324663728,8.72941525377222
9.98491296065516,9.18087925847028,7.68533536515894,6.55721512608181,8.48959136469496,7.68297979706216,9.63631143349526,8.70710752659007,10.4025251724053,8.80185443362485
10.3064698462847,9.7459788984273,7.47319751297137,5.05411266840782,8.54079906939257,7.22120225669083,9.91109482408375,8.89299304523663,10.7069175124082,9.37754489041078
9.83030927198971,8.91831985379931,8.29607292484324,6.83835664397226,8.06121105937474,7.81485526568997,9.24104130519287,9.20934441252741,10.1435936115864,8.89214728135479
9.84001121812715,9.29644451145154,8.09324121219402,6.6698485128215,8.50538804848997,7.76728372124768,9.47170160835114,8.81824815703269,10.1877417664486,8.70969065748723
9.73155504440942,9.57751790893009,7.7938237295824,6.45665953266343,8.85047660041634,7.57843698195818,9.60517211780113,8.57550621185538,10.148660193629,8.7999898601487
9.96611054667515,9.25870588997105,7.85672098474183,6.46834405942867,8.52504360954699,7.47904868797072,9.69438868347379,8.61984979678158,10.1405887899422,8.87119903559749
9.9308490846184,8.8224220350315,8.00411026473424,6.90072130082117,9.02901753115561,7.21830111472958,9.61578673266354,8.39764867459244,10.2744595037056,8.89801793834015
9.98166401854325,8.85783558358273,8.31426804563642,6.8249144318292,8.96084671057437,7.39964365522672,9.64855409904008,8.40891324697044,10.2989994488577,8.9244871066088
9.97289884928651,9.03760391992207,8.17361073309053,6.20470463346617,8.35080708860556,7.68425333411156,9.66187778224531,8.87538716724226,10.2227588055677,8.88999453785436
10.2185450855322,9.51005877646386,7.45987732205281,6.17402407140131,8.83214947852473,7.2140131120945,9.65255404249081,8.47043873981758,10.29617077737,8.96188157011075
10.1668872122544,8.98583909224129,7.85471582174827,6.52107035645754,8.6368141974728,7.29209233161798,9.68291966704494,8.82242598399115,10.5270961985177,8.85391598196363
10.4298132575145,9.34276620927709,7.4338083776295,5.52871070738469,8.58776476410136,6.92838212526928,9.94272140665355,8.09768136079651,11.016007923007,9.15056875807621
9.91755708096501,9.43299918994186,7.89247620630721,6.00742485712113,8.28596173936021,7.2832397599853,10.0401137094643,8.81553331753082,10.1356345235921,8.90653686385452
10.0233466807287,9.0219994498413,7.89675265486807,6.58547357129487,8.71572924113713,7.43394717630995,9.47957660713371,8.45640930081871,10.4895950421554,8.92675586944027
9.97270252621318,9.13824354217002,8.32274318188455,6.30178068072214,8.65990431339853,7.57315062966939,9.78155861513582,8.59013129896335,10.1874274535069,8.8420792453968
10.0353121171599,9.25806340128969,7.73300840071666,6.70731630677253,8.79807547242976,7.35191037503112,9.46850670690619,8.50940793996219,10.3158845298214,8.79767288317945
