ref,H_1280x720_dim_near,L_1280x720_dim_far,L_1280x720_dim_near,L_1920x1080_dim_far,L_1920x1080_dim_near,M_1280x720_dim_far,M_1280x720_dim_near,M_1920x1080_dim_far,M_1920x1080_dim_near
9.94405424872985,9.11684040534075,4.70733026708396,2.57709198056002,5.42133883443781,3.89227206881965,8.39712560673938,6.55966173149023,9.31952110122552,8.15171389543342
9.35543051216671,8.89750518601859,5.07592350791649,4.1408969752736,5.26380566850436,5.03001722969189,8.08052677872608,6.49708191042891,9.0481201603095,7.63446909684497
9.59410726771692,8.6937041511835,4.71817743133221,3.84824875312362,5.17405602384396,4.59679624738849,8.09852127204987,6.6474910018576,9.48010568152957,8.03157774115785
10.8688669679905,9.27555339996503,3.95914459547607,2.21036524648055,4.19265149515069,2.97848855057751,8.86928881431058,6.36610764336693,10.2238791940904,8.37651271655622
9.611561311384,8.87816624904376,4.8955667110259,4.19952733144394,5.20026353899582,4.66449208014712,8.13870060504203,6.48936485612114,9.19299406585333,7.69301404577533
9.93564377405584,9.4666984510985,4.9009302140119,3.52347806408775,4.92928510114937,4.55359142153241,8.21806192644874,6.27818842166606,9.03455299633611,7.63592123380992
9.6058980147457,8.97628155977005,4.76905228535828,4.00746767104209,5.1548243013678,4.60536753860153,8.07369624454526,6.55142183032326,9.49073341080278,7.70868722112296
10.3861045759433,9.35307438073037,4.19752004313936,3.16490256778105,4.19881850860899,3.95395907661998,8.4562901531121,6.33104680751784,10.1466961639719,7.56994147199436
10.2236648557451,9.31566724762022,4.41961686229413,3.42361335282424,4.58907906008998,4.06005363949998,8.34086652046505,6.32102588688526,9.44343696426792,7.90854490006183
11.5904405707366,9.91631692575785,2.97883207301441,1.80944685217029,3.60066687602979,3.23551072583703,8.82761227354355,6.04382339526348,10.7782476998599,8.09465432410522
9.74891652713951,8.75149278389497,4.84795056436778,3.81622275366576,5.44822355333167,4.83215007794959,8.08872443254469,6.52449827474312,9.1380682563744,7.54257132546448
10.1953615182704,9.01844351904908,4.23486058166536,3.80115018036087,4.61023234361573,4.23828684369917,8.17985040703004,6.39939002197432,9.60343347856734,7.78251698920466
10.237080095645,9.30355319156558,3.85918331196776,3.27175200427852,4.94746609168533,3.74777285610762,8.60138069447589,6.22658444278567,10.0760320909118,7.62083486199344
9.75944238095001,8.63889600791111,4.94787216259522,3.83509720766221,5.62853246209319,3.83657020268784,8.63420778899636,6.43915660925446,9.63430069467211,7.23740089320918
9.82577642001278,8.66165536118087,4.36753855329414,4.12365124573721,5.19304746175606,4.33709091015066,8.34351208915481,6.6608536945442,9.50023947486998,7.70423931796285
10.8135393859993,9.78319030439071,3.4737106783593,3.22083451889002,4.32135743218874,3.54162027023895,8.43745160832944,6.44660469900317,9.97207410647668,8.07121842417939
10.1316395741992,8.84939062643023,4.46930530836621,3.78711138434202,4.82892068030908,3.78831130916253,8.54389203513025,6.27551918725183,9.75553286584275,7.6683974353983
10.4907839862537,8.89961377979541,4.32905381256567,3.56298687163249,4.96080286269093,3.97815528220979,8.29182116769251,6.48871092623324,9.45035396801033,7.40392249716135
10.2296802905993,9.31426314367605,4.3432244247629,3.52792518076656,4.64814112509975,4.48858208253068,8.32105324805766,6.39609875372244,9.49645267922107,7.74047492550001
10.1971695887763,9.08663980504364,4.80714753974753,2.89720612872345,4.85217817174651,4.07047630756627,8.44760479646412,6.6417224900772,9.33482151477126,7.83548792643192
9.8039004070073,9.02717556978173,4.20017873796784,3.15770383152634,4.95921432903793,4.35667919176968,8.29901868837545,6.57435929510733,9.70610278530664,7.79466188499868
10.1086317489455,9.30236944388812,4.47150149944543,3.67652985358712,4.89156469434228,4.32982092820675,8.26223734503026,6.35789908616374,9.43657503177222,7.66852009506117
10.0954775741507,9.46237591268485,4.84050654582182,3.22967264731141,5.17845647057919,4.18131070545971,8.38193379121693,6.38405284943839,9.23859935073652,7.54742668974268
9.73002146417176,8.76206724435879,4.76486390653167,4.09691902395145,5.09014711766851,4.44967554540657,7.85667263331822,6.65859589810552,9.18356804032927,7.71102168682064
9.87031259188896,9.20893089895458,4.18966168577133,3.59708178528558,4.95005469125506,4.60059386627623,8.21119023554815,6.54186553436079,9.74990693731569,7.4868613215347
9.74870446033263,8.97747000404253,5.02606100751642,3.23191517199281,5.59743568576746,4.10147793382751,8.37554217669868,6.48690953736487,9.46078306866948,7.7459322339069
10.1422808124424,9.42923464118348,4.36179935852723,0.516729253465686,5.39375640376942,3.18190680537069,8.8057843178701,6.78911663600565,10.5092141091612,8.6882837729321
9.7852059458099,8.87914269590909,4.65043934992863,3.70937189654458,4.79959719754188,3.90986875249303,8.46630114744867,6.61144695402097,9.76994743856402,7.96433441320757
10.1790859900003,9.52275035034894,4.32070850589826,3.26211524863024,5.22118590643767,4.01124701538102,8.32036724667221,6.33250705820089,9.39136701885657,7.92593945076659
10.0943830416022,9.06559310287989,4.47909388936325,3.36864323854178,5.07859066471236,4.17712239442771,8.50532955042531,6.42321907281713,9.52306973976859,7.58904820309926
10.0791358145446,8.748257235036,4.38500081405543,3.95474429931579,5.22501375751916,4.45031730595,8.06333644141118,6.87012943012999,9.21826844625042,7.64632371016684
9.82129013850127,8.83873603664943,4.61234151219321,3.56834396419563,5.47283112479692,4.12346575620049,8.14966132228915,6.63630403348168,9.29962230285202,8.04549251853956
