H_1280x720_dim_far,H_1280x720_dim_near,H_1920x1080_dim_far,H_1920x1080_dim_near,L_1280x720_dim_far,L_1280x720_dim_near,L_1920x1080_dim_far,L_1920x1080_dim_near,L_3840x2160_dim_far,L_3840x2160_dim_near,M_1280x720_dim_far,M_1280x720_dim_near,M_1920x1080_dim_far,M_1920x1080_dim_near,M_3840x2160_dim_far,M_3840x2160_dim_near
9.28801079072934,8.63557332112295,9.76913169851636,9.51039468856464,4.92524361336173,3.62706311964518,6.34389339555003,5.36763666848377,8.68291417567437,7.19271268416287,7.50123155126507,6.40694852214317,8.99272853034126,7.65558898178381,9.71510479823915,8.90276472690306
8.9069182505824,7.90773410199546,10.3916231275919,9.27574345740976,5.57393088132257,3.72527293345626,6.43167469607237,5.10248290989608,8.49349259275936,7.38975980872049,7.55097470790973,5.74002688772579,9.10000229830338,7.85374792226196,9.90909970694235,8.7879097942075
8.73406045972009,7.94740002912635,9.6863315838651,8.83428630180485,5.55585280138026,4.44358777135086,6.90888124302906,5.25383940830243,8.53733684257335,7.38792816861375,7.79800173193508,6.17389697831811,9.0097937808256,7.79887931723181,9.51965954678676,9.15584596349125
8.91621041152922,8.37319224756175,9.4289935726317,9.30560804311235,5.03031497001998,3.44765107467432,6.66228169777226,5.62850290255047,8.57811582388711,7.36111296364483,7.53728547396124,6.65286199960297,8.69422762502865,7.85420129299332,9.76650604609386,9.3226120780689
8.929319630167,8.05978757381628,9.75489455224877,9.45133065193573,5.33819079390193,2.79159601250885,6.82129667664591,5.35903747065306,8.71225218811023,7.05393924326324,7.31251999445747,6.20988191503774,9.30075997761588,7.74066215811293,9.96286684450314,9.54948087223481
8.8556534973464,7.87857083168276,9.32541701341843,9.42209587989827,5.11785016100172,3.69325471483548,6.66917334780561,5.65259349092481,8.49834323443041,7.37144982880139,7.72667069586685,6.55446993828947,9.14026758838236,7.936895074854,9.78242929087262,8.89275741445427
8.62481891127603,8.30615753316336,9.44860898387526,9.0978479354968,5.1998799285958,4.19955448580434,6.83335013046241,5.95438642196882,8.29959730216317,7.28777448458292,7.39653542278814,6.65018950334811,8.87469294301396,7.84088691151477,9.6101284822024,9.21710270621445
8.73993614945586,7.63658452820768,9.20451799349795,9.36522989849673,5.07768862929214,4.13097820794178,7.21853416597346,5.63791246721432,8.73510084463255,7.36111737229004,7.73851439569525,6.19949939536877,8.82751946795723,7.90551634953001,9.50793332248952,9.37266497530887
8.69778304244148,7.68396627252211,9.50908626340406,9.24901517732388,5.29519815187897,4.41919484751622,7.13539554159919,5.67751473911685,8.45723338396531,7.32168814724965,7.85352136478599,6.22256606834113,8.75745551971906,7.96729649028091,9.35610121135189,9.00311311738026
8.61076534293407,8.28940907899638,9.09524878799924,9.18973453672761,5.07010206777153,4.31086747040988,6.81539935313966,5.89363286673492,8.11681541511634,7.68733514005378,7.42824515222594,6.74070748894619,8.8797580685482,7.97324540056893,9.68237891239653,9.16501240397734
8.62299390133302,7.80139888482543,8.96960454421798,9.2205685955547,5.31482302568798,4.45736463698305,6.79206292030527,6.0521223574414,8.27881496940049,7.70631746032438,7.65157899358406,6.33686228651284,8.65209623426485,7.98176666833925,9.56992178375793,9.42029474289496
8.82323529188806,8.41623535558057,9.26167588188344,8.9854869831728,5.26175974983699,4.41841637560017,6.60573053224253,5.99530801717259,8.47692504011923,7.24135828850122,7.11599611374364,6.88001045882076,8.87052043669772,7.64277050553838,9.8145621002184,9.2131209129876
8.63730886790281,8.31069118770818,9.46535730040699,8.98362616819824,5.46089297945626,3.90857048635581,7.19122058518353,5.85956577466793,8.51341566166408,7.18618371608436,7.56435338759716,6.79287159807021,8.62946689102178,7.68548249907572,9.60376314385269,9.07966753628845
8.87132086405148,8.45254223748931,9.30348639407011,9.30102681813376,4.95377918789072,4.28401438391056,6.55192647838737,5.90817766554494,8.42640747851986,7.14326908410345,7.550711717722,6.43810258461315,8.88834034696498,7.72785581694391,9.37490999769408,9.46522703303542
9.25348282488921,7.93902418292904,9.36931028389661,9.27147323867535,5.46060626274912,3.63599325927001,6.65659564310611,5.33034386966523,8.77034568276508,7.04528290011406,8.01310073675417,6.0589373905083,9.10257229048563,7.27526630237969,9.89299932237395,9.14235106355775
8.95892462863448,7.79217635403025,9.95841691356523,9.49217688664945,4.96859313143086,3.57722603326184,6.63117935362044,5.33127299192916,8.53797591340708,7.26318963247221,7.6491174242439,6.13909854737583,8.77166600720542,7.60924791792595,10.3225042370007,8.83366006359265
9.0258762043976,8.38132632161992,9.79857738974517,9.54270748362829,4.99675098657038,3.54988606791493,6.57316160330202,5.48198339612399,8.46307182708246,7.22655818989983,7.30349778071421,6.18545086818845,8.9658129794833,7.61520513476197,9.73129810855572,9.50952677576133
8.83035561824966,8.04005499916814,9.40208217269396,8.86660768021579,5.83282991976622,4.2702846201198,6.82868974274564,5.53797219150237,8.6056606362013,7.00614619348316,7.6117111233868,6.1146757095483,9.24996462975004,7.56379599881887,9.90068599774675,9.08616589779045
9.06519025741766,8.50117873337989,9.84615623417957,9.46605854864931,4.7209885065267,3.74049889185403,6.40097783860926,5.40077942917363,8.35001564730378,6.95134180284801,7.5584479578522,6.39521085064171,9.04333389830561,7.57253458726907,9.97586569189159,9.32740723733205
8.78635245801425,7.74229347680041,9.37141704718782,8.89168801094474,5.30571004382155,3.78562966982046,7.07443652760852,5.83929514091098,8.46776905706954,7.34844568689883,7.34094796801077,6.36111955346295,8.92888347812144,7.65536507079747,9.95737533194783,9.50895814278579
8.8759188385336,8.25922758179228,10.3619363191621,9.19763103636523,5.11739062134326,3.59926846388683,6.28466254984511,5.18499112218296,8.38773792434011,7.37292099487833,7.93846679823939,6.19292281995433,9.02017431133841,8.01344869590721,9.49425592417837,9.0197052397519
9.12069763627881,8.8078927084286,10.1626719545533,9.5600407136035,4.75699112357034,3.81442558390826,6.09416712187633,5.49549860199875,8.28111684021727,7.36460908814228,7.28688578837925,6.15211384731344,8.52462295675709,7.93949846965399,9.89033676080176,9.0905944600975
9.09056716321787,8.55850830114519,9.79320028265465,9.65701382031288,4.19310560337569,3.37422759874259,6.31386198812453,5.42121717659492,8.51757228382472,7.19254209662451,7.37636103861046,6.5504168539389,8.88106429855263,7.84570022881706,10.2977951265741,9.48111516319262
9.13053295421021,8.26281439047685,9.5608451212469,9.2283970223,5.39421724170887,4.06053176727039,6.51302288036707,5.73760529974289,8.56204107595281,6.9052511191449,7.76748009524722,6.3353954676016,9.08279578801453,7.42449462826372,9.16512652874005,9.42905641597375
8.64904440863132,7.89849240766646,9.54162453215246,9.15590859059232,5.20136846586868,4.13373528087484,6.7402567621296,5.63023003100839,8.44910015951824,7.45761614547864,7.69411049446971,6.23130585858713,8.73896158974286,8.08724653381575,9.5625636723684,9.38099227588432
8.97175276924787,8.0379430203827,9.50782431892961,9.44346128080081,4.95436985907624,3.63750355477015,6.75350326909593,5.76316689357628,8.69490503810655,7.38808115511612,7.36738336542954,6.25799689873886,8.70555204348066,7.62580344781269,10.00307573692,9.21341796351529
8.95873448086795,8.1878726369909,9.72785819037135,9.43850624680881,4.98301622953151,4.01173903170416,6.64467973374423,5.51003295013389,8.48996847946526,7.00795671697341,7.68710467326137,6.01191024652294,9.16992656141206,7.86196460175194,9.6955992160965,9.1186628320748
8.60302408178771,8.15846202559446,9.17339291869968,9.26149811641934,5.27254512625085,4.29191843901935,6.64479124512805,5.54231646817044,8.44703516929233,7.26112171994724,7.79792971894957,6.47093265116967,8.5766723174737,7.88175678614073,9.74368898172812,9.48732619602911
8.60120946568023,7.99598245380017,8.97974349784796,8.98708455063217,4.99661397784867,4.54909032806047,7.03833855460589,6.10622175971701,8.32454635358676,7.63958263646219,7.59493786601259,6.59700407957271,8.86774698513655,7.93024282020387,9.52830777702493,9.33580321376809
8.64081394011947,7.82580428639429,9.56072606764161,9.31595156382786,4.67263461763323,4.28830434230688,6.8395462313243,5.81559846773557,8.49585440664577,7.61437972090336,7.35092893489207,6.5210245833699,8.63885607846614,8.09515147072253,9.76215371483168,9.19965987543831
8.81908512500474,8.20255039464044,9.19925664152917,9.22981011104496,4.924065390099,4.4959368589467,6.52334131463006,5.81297540682015,8.58465160855911,7.45565606408649,7.47700440039804,6.5409202508379,8.76620237474424,7.86403709202571,9.78361543257574,9.08410602112901
8.87439824106675,8.08132331951419,9.6699013065393,9.15573547220975,5.12484034618195,4.33784514131705,6.56912906120464,5.72772347997972,8.4229819894128,7.22941259397698,7.4504480612152,6.77691425576403,8.49466175310631,7.80164167671736,9.97514801139921,8.97910940506021
8.56210168204415,8.02196165439257,9.54620494105187,8.83497945446054,4.82600637680838,4.69478649952475,7.13302010025324,5.60353345280623,8.6330514824189,7.62294836262914,7.45215210717143,6.22381479270588,8.76262695855045,7.99938670972472,9.47801339438503,9.3364224903615
8.7341742753177,7.82600780828328,9.35781198256722,9.43975580879411,5.16970803076752,4.2338439828398,6.86383625675686,5.7804001522896,8.46854541273336,7.3829822585759,7.52602843673573,6.32885666434992,8.84287120819252,7.6538283242766,9.85811055520718,9.09206871167974
8.84634323600037,8.14460689421027,9.53412587041957,9.30510090980696,5.34471332251757,4.0190842359418,6.85147553987393,5.60807230641799,8.35479990864182,7.24061376829301,7.48390013618508,6.47497860574674,8.76186371027887,7.79286441182192,9.79260680772274,9.17368925726933
8.83638623545167,8.49407319824628,9.4444493985637,8.99836047154473,5.2499791469372,3.32472949416165,6.77052008571682,5.77428429595562,8.64137999276348,7.05862639133017,7.34971044587816,6.72576002459722,9.31830941987635,7.65826404473973,9.95168350222506,9.29948668157062
8.71304658887398,8.10612850353461,9.63774493783068,9.31329961581777,5.12869050481609,3.57244755059299,6.42361118128173,5.51846122819244,8.34029669310265,7.23954505299142,7.61245349277253,6.5021739562453,9.44121634624229,7.74837094204777,9.88542920118397,9.33684112733652
9.03127404943652,7.75535940198535,10.0114118782067,9.36485813417226,5.17348542177334,3.16197955126491,6.68412330178518,5.17074631242714,8.70948951865404,7.25683092718972,7.80252863851191,6.16390891230511,9.13164250204331,7.6524719972957,9.90568487676675,9.23410089396312
9.08472789135413,8.32349772053469,9.65715957842769,9.43169567289634,5.1594778236695,3.91846269815484,6.39579098340921,5.60937632379544,8.73614307278508,6.99212927237302,6.99588305326416,6.1413439407041,9.10189577763974,7.50375469602315,10.2246336815223,9.15590950385303
8.65919933123922,7.72141800623958,9.62990604401619,9.23063552654878,5.38457605357944,3.94964237005203,6.90292738621205,5.66799499810847,8.55642583952873,7.23816603495098,7.78684326708709,6.18805285017327,9.00778515581078,7.9451882586918,9.48135776154988,9.2896798202449
8.74961733064614,8.05073339754861,9.57784232655234,9.24003536509802,5.27887351105498,4.59179328912753,6.79684578358937,5.6957763275617,8.48278766450268,7.32894096260848,7.66626652246173,6.30151266739572,8.76153585202912,7.83734288669065,9.54391419196479,8.91479120386671
8.557130834444,7.95562319037204,9.94839418720369,9.11850779389991,5.18171960112781,3.40600959601662,6.74053981584175,5.41668421212845,8.56320697307295,7.45223421869501,7.79456631639721,6.47624755072109,8.85687064606472,8.13166121907598,9.82506847702822,9.19954848143594
8.9049530976624,8.07071294525966,10.1935014155605,9.48634177190254,5.18388189688295,2.95240762714603,6.55948945522522,5.32410669023725,8.67047812143141,7.19838699147699,7.31138618282243,6.23170711752186,8.78371181835451,7.66074129749352,10.3756749555174,9.30078468700428
8.96472945965056,7.8946218910842,9.37119996255559,9.30583363555429,4.97517533280713,3.21520979327229,7.10030125786708,5.69426716294237,8.48483330498233,7.55901827929942,7.61751122668446,6.15244488912396,9.06614381286137,7.68006324203254,9.92682902459022,9.56604975320787
8.76292209275321,8.40135551900434,9.72002046035812,9.48838352574517,4.90154812703301,4.01274503729675,6.37133828684493,5.78835228474679,8.58821309338718,7.39195853011553,7.73110397741027,6.10066328142508,8.82899777587784,8.14123155757564,9.1523580333367,9.23628628110836
8.30838281451009,7.94059822418777,9.56560806083581,9.10921159408835,5.64287698697136,4.20638108818809,7.02333690086296,5.64618761752783,8.66675165138394,7.70250468847527,7.50539904193235,6.29320542598283,8.61872165203192,7.96749089758902,9.58427749567525,9.03214861714992
8.78156929632517,8.14592021925679,9.5244184247079,9.25755526219388,5.21192191914467,4.30231572936792,6.73546690146177,5.66096200419684,8.46955510045612,7.13699396228742,7.41806957106373,6.40323781962766,9.03918324219338,7.51309496197361,9.625313535089,9.26308426303466
8.63832895228939,7.78685322126026,9.09862440331589,9.17328859548845,4.81179289685724,4.08705181352012,6.87405436627155,5.74743221114049,8.51277044358723,7.43552233051345,7.81954479686011,6.34918715727618,9.22673643230418,8.17306559583762,9.31635611718369,9.60107682032798
8.85701306299107,8.24569471968746,9.39920988382846,9.04645635103902,5.22288711994493,4.33638619514894,6.61259413009704,5.69644839226562,8.39934111131632,7.46889397466104,7.87075811028809,6.31539085779154,8.74034542859132,7.8116937282494,9.68521305463458,9.14487745698204
9.09925509930239,8.59185797636363,10.0485431230817,9.4618603049466,5.42345806049281,3.23295795920898,6.69306486281086,5.25758649720811,8.54962191405967,7.05082824285628,7.50108256779315,6.03955692172858,9.20398630226253,7.47863741542644,9.73223702759494,9.1212668061974
8.8190421419942,8.11263966565822,9.52149726226384,9.34717048901897,5.48760020365141,4.33948122559899,6.37294681876929,5.66728323899382,8.20448816877662,6.94213302006164,7.54142601274726,6.466073091822,9.12255872193553,7.72453302552367,9.90726707329642,9.066318444358
8.67380044930015,7.86295907885237,9.15169735281248,9.26594499699322,4.81942865838705,4.47671966171476,6.97745961650066,6.05702210864828,8.37393360931137,7.7539963219208,7.44333076402167,6.39743866809236,8.7485450982385,7.94768391600436,9.65454796800095,9.23301072150532
8.58077283821767,8.03194106798081,9.40894484141409,8.93331465574677,5.23879816636288,3.98049217590404,7.17130280984872,5.82566712740782,8.45035312398883,7.36323333799475,7.43772685881249,6.9028752635337,9.15178954768119,7.94356815332814,9.52135162780524,9.10992195171336
8.40808262011666,8.04991705101844,9.82666187285634,8.94341864058994,5.41158093744226,4.52898930706583,7.07173922124461,5.69189505060963,8.38151792509051,7.37838791650122,7.48506491661257,6.44135048584187,8.74789781824937,7.75276987605498,9.61628093419861,9.09120663777882
9.08663952042455,8.3005829777842,9.7382501458765,9.13479317343277,5.38935295380355,4.09651422025578,6.41387925092156,5.41828019785202,8.38560105568972,7.05487682797073,7.5982946099465,6.39679222810384,8.75613856970218,7.67838172430269,9.81637477907662,9.22924632718349
8.79403124365412,8.29624044436735,9.20536506101534,9.13217974642202,5.04081003305404,4.04793993733442,6.6515444789801,5.81120842188396,8.29925376035688,7.44667619903928,7.70648984891042,6.5663585365451,8.7351094759281,7.88120885533867,9.77639727109722,9.36487158399035
8.87540583891415,8.09016985302126,9.24557232565684,9.47170197839419,4.17512578102973,3.47470493375077,6.98456673631152,5.74425698677976,8.81364468740228,7.46355113936036,7.51586513800914,6.60454717012269,8.9322142388911,7.90076776444376,9.85603095775205,9.42564894447281
8.67772710227936,7.93553243905047,8.92228052356951,9.09299596671427,5.07457084690006,4.9121876694204,7.04026855730877,6.30645255302174,8.2669498546105,7.63210582942289,7.69862618078209,6.47235644638104,8.59119199256224,7.96451285710158,9.15722831370126,9.36955324085401
8.99825989689033,8.06521734458959,9.67482330174801,9.31454809120963,5.29460222483157,4.00303386411552,6.66794629018072,5.59924269225855,8.59427866607778,7.16032727152127,7.40983229706752,6.36728080268846,9.06812541517833,7.56378666233803,9.53329150105702,9.12608218475316
8.35454264236249,7.99727763611465,9.4429814835988,8.96824706384113,5.33194111755447,4.2064201933485,6.84716258877973,5.91398296760762,8.43641466514725,7.39321257669946,7.56167567235176,6.5649096400073,8.94413153924925,8.00944519243292,9.53132868448976,9.34787197512502
8.60957828187009,7.97240427417832,9.09629266585208,8.99870538786724,5.12639643434291,4.38936056765924,7.15139117425408,6.31694775225035,8.3042713817367,7.61171246000768,7.44086286477657,6.41927774229579,8.90630889849608,7.73146334201157,9.57146814661047,9.38748664858695
9.06010470832175,7.95619423223589,9.11727217864457,9.28450269642385,4.90983070987423,4.74253337956835,6.86773854843608,6.20153082773565,8.37683869093511,7.44814625929851,7.49931097504529,6.25467158466131,8.65511787216659,7.89593969044648,9.42687107053737,9.1198616709985
8.72238671300975,7.86416794973366,9.40801701680128,9.09970733294668,5.61762980029154,3.85949702062909,6.70083410031387,5.71386379196344,8.53327285293103,7.34612990670774,7.523652630072,6.08408999091123,9.07582318951768,7.73752210165777,9.74636712189807,9.52761949785015
8.60743571617712,7.80397729903671,9.20120299371587,9.06146124740272,5.52700490367877,4.20122562636125,6.83604155609276,5.72235994426417,8.10309299626429,7.41041254459488,7.6896058071349,6.53456544833797,8.97122088548932,7.84381891552903,9.95160419026499,9.22038171478951
8.61229976416915,8.18119010979487,9.53949563389556,9.04023808033736,5.28093022658786,4.28836566570141,6.71564636663811,5.78932161687744,8.36295475579119,7.46145942598071,7.46834636171004,6.30144652488899,8.65636252922291,7.84656725992778,9.68552354759177,9.50974705129066
9.10933179603433,8.14410962771419,9.63828927860698,9.3003533359525,4.82945967641622,3.59544705529635,6.59133220012598,5.58476209789783,8.67185467450283,7.20078991055346,7.41331729993904,6.4058145587859,9.02864872940194,7.73656031554932,9.87254797276081,9.45938912161072
8.77292872669226,7.75721701033221,9.32059030280795,9.28352842387707,5.24795994917838,3.99994373369851,6.5666625099762,5.78074176290319,8.53821721017862,7.41311045301338,7.46847370120681,6.3852713279005,8.91219827331696,7.79066224784876,10.0532117123862,9.36501199603264
8.91415063447901,8.02707533911114,9.97848941936492,9.17566017465131,5.05078816833919,3.76142093679354,6.81884744944371,5.55144811385913,8.71313437925927,7.12538475537543,7.85012726842624,6.02775716031242,9.23299172115474,7.87133994866254,9.40107491795288,9.15209653336768
8.78342035485379,7.79954410072293,9.68785530988881,9.55353728363805,5.13336550182197,3.80050856980396,6.87764182182717,5.63057182867388,8.60386302754189,7.40221836341132,7.39515052579508,6.26671026129345,8.88619173970857,7.8691737068342,9.82152929560278,9.01422956739875
8.85495089236865,8.38106809060124,9.47262255203548,9.39640525419462,5.26524993075499,3.79329405883075,6.45012404707756,5.82030520106686,8.46748409921952,7.28412723656914,7.5781031091781,6.35299860884834,8.87906468931073,7.8614994827866,9.63931055217551,9.19981181762512
8.81572140598818,7.89748916928875,9.60186460101412,9.06369428561485,5.68185578683512,3.36110275417975,6.93117713467384,5.47454680880209,8.51761258879776,7.59718175819247,7.74439999179793,6.08630778461893,9.02572669254207,7.62541249905544,9.77618911192097,9.27613940180737
8.74353315763386,8.18864979150296,9.50923450025136,9.3062697188107,4.50607842171322,4.06056037169875,6.94213725657287,5.501203936772,8.49353840320283,7.37007151191938,7.65966682213773,6.28584402685659,8.94357734713077,8.09350002740972,9.60097143642345,9.46835945769225
8.97124231503031,8.37151575532162,9.39972916733523,9.22715473858796,5.11555011175132,3.82955478500689,6.77285869899289,5.72926008947739,8.46544980945153,7.13980105623199,7.87666538251054,6.35642750456715,8.8744628998892,7.82496464643699,9.38742195665318,9.47128198538453
9.00433128516263,7.8912027201405,9.33197620020015,9.24164703887152,5.07091072193213,3.25390437696709,7.0179171771102,5.50919822550384,8.73181754886394,7.36953136618298,7.89881473235981,6.44020464905018,9.03148001301788,7.70511344432161,9.75133422225142,9.1896486812639
8.95899650798048,8.31391887889852,9.69016440135246,9.39302921521671,5.57247217312338,3.59283998551387,6.3379718525548,5.42727272813181,8.39688813394428,6.87414091702849,7.45581428777948,6.32223499702918,9.26022223349752,7.45225339157672,10.1101617180409,9.09246029453304
8.66191386467137,7.94141448747656,9.56233569527035,9.27139035546616,5.05294178702974,4.39657798176551,6.7697630671399,6.00337265764374,8.48452948848748,7.3589942498272,7.39561460451401,6.5134986935849,8.59499671987748,8.0849604012802,9.48156456347827,9.15545519870862
8.94686830017428,8.48657523881248,9.85967919871912,9.40948007855882,5.12391858039831,3.48913445982416,6.59744097735165,5.40779857785449,8.58285918284422,7.28526983291821,7.61387951221034,6.41400790449296,8.76085367816029,7.81127157125248,9.80022699913551,8.94900327390074
8.94002961540652,7.8388254973448,9.38969728957873,9.4769550797648,4.95832213477948,3.87549077250877,6.81969947428704,5.49762627235383,8.4968941871045,7.29290896763583,7.50288327486229,6.50329891866397,9.21150950601723,7.83286205727797,9.89544199222078,8.97816383862417
8.80486500931605,8.23787957911738,9.51439383317198,9.33116560459615,4.97803409510291,3.84775087156985,6.21119375868717,5.85872625915613,8.18524406102808,7.31335260248591,7.09162128762817,6.67308430504686,9.11481494226188,7.70380969559705,10.0784346673982,9.4171328211874
8.56464440148737,7.56300971795164,9.49626710480586,9.29660837629347,5.08400638586484,3.78228930285029,6.95370176451301,5.89216777128649,8.32845431872042,7.41371381430176,7.52563755988194,6.68377798772879,8.89990400930586,8.04438351915825,9.67332480087722,9.33302199072746
8.57384301919645,7.8200979747561,8.90690992038397,9.19489297119707,4.85267326443454,4.42209084592499,7.13776609744983,6.01359707368155,8.40652368445201,7.61539026494117,7.83805658772749,6.47673227710315,8.88012502494071,8.12027006299321,9.46650366696374,9.34616900337119
8.58217091998126,8.04744973798934,9.24242386191169,8.94929368524065,4.9824865639467,4.34113281693361,7.02800050046516,6.04669446365551,8.4138265745335,7.51341735510521,7.44559799810226,6.50942004516354,8.77368570262749,7.94174425462429,9.58800313559656,9.47813934120992
8.74134869240041,8.02757617923275,9.43589476535413,9.05574225573459,5.1867310271779,4.63670897991241,6.82951472781553,5.88119121717526,8.53724855401263,7.05046161429319,7.66153841855956,6.50374513479996,8.82719722210348,7.85076673235852,9.50006100067392,8.99989513016859
8.89712832955699,8.33435140878076,9.35368564722523,9.33578646615915,5.05939518274582,3.97365174726466,6.73892285315259,5.64105063242133,8.57699069774018,7.40448242573711,7.83553333276912,6.36606867624539,8.65347977933802,7.90016275940607,9.61349057127359,9.07721859045812
8.86273962583515,7.76331074925766,9.553648907192,9.07620247395892,5.42971751113691,4.0121209235546,6.72034208160923,5.50035185873906,8.40443443474545,7.27019805000467,7.72530885026833,6.50863025298084,8.91122814488373,7.90634253948407,9.64515994504464,9.24020406999363
8.41939935927028,8.04483644541262,9.74151454126995,9.15313817523198,4.98842296468534,4.01125390168815,6.71218043525825,5.48655948551989,8.30402121626882,7.61730656742829,7.43154993206791,6.25736068313,8.72309207581609,7.94443473608754,10.1711446452571,9.40547731717271
8.65891056248047,7.53768957735413,9.64313349962745,9.13828415386184,5.35511073248548,3.93019274191833,6.90969891925779,5.60041057153966,8.58876455621574,7.54471397440511,7.52674610336637,5.90316543852903,8.88044338053584,7.88349538140834,9.77608856001284,9.37448971834806
8.94654051071028,8.15165410160661,8.98028181478033,9.22606492425436,5.13995143725356,4.27067250551654,6.70419663683138,5.94808955857713,8.49769594903824,7.40302701486128,7.75033073751794,6.58913093576722,8.67832729427533,7.81718043391469,9.50237260935336,9.14747645239903
8.68505786851125,8.03102368471059,8.88225471964746,8.69831595024039,5.39561193164536,4.53323457499588,6.99977235137964,6.20879096326229,8.36595805964789,7.35671381263278,7.59684050336499,6.82747779506392,8.61849070839257,7.76682994743402,9.58369927153795,9.55629776323022
8.81640476315734,8.03127963862988,9.42006593919723,9.17793092043967,4.84216616569778,4.39780438299673,6.75035001580345,5.60612057407648,8.68773618416163,7.38229723494019,7.67065039923907,6.30478117884036,8.9137323296832,7.95056182322653,9.61602390163352,9.13502181194827
8.78643504698847,7.86549248777041,9.01339711541615,9.39269654243924,5.11183615479998,3.79768634510719,6.95751399738683,5.95272815070315,8.30839388958551,7.36369911324211,7.48814563259309,6.44732692748835,9.20743628390649,7.62739776107655,9.86488318749149,9.44896872214073
8.69782449358298,7.95720788015408,9.62097676292597,9.07618684832516,5.11100569917501,3.30791052952128,6.70542146600618,5.46956659324004,8.46163856695933,7.4704283948363,7.56381051451068,6.08201951080893,9.02208195348798,7.81379453629108,10.0661453565221,9.73394161503793
8.79195813021243,7.75114800127897,9.12401876391481,9.1530702527988,4.96787949369903,4.67421511324139,6.79703436741043,5.99314833678981,8.11960416781446,7.61611535439994,7.70164763557536,6.3096100604133,9.01379656950689,8.00804222671871,9.38308852781544,9.46768277026894
8.81910059771119,8.07890615249407,9.4824162534297,9.13658239364959,4.98167180886007,4.04087903317182,6.75984743018196,5.88907331645369,8.6243918680096,7.43083575819166,7.49857595084926,6.29528433957993,8.81246526234941,7.72394509863034,9.72694465969759,9.24834068836186
8.82105206288009,7.94819114946398,9.20882112888625,9.25595503745921,5.62759049334514,4.56357411860988,6.40550190430663,5.82519282068109,8.42531129312344,7.15170434449929,7.57478261806434,6.34006298050856,8.99796925179102,7.66543567255122,9.61886114262809,9.08807556491606
8.86523700692991,8.00474311194817,9.60278601257179,9.04913570713358,5.15391891288986,4.14187644905038,7.10041009160237,5.75277050679959,8.72983206231186,7.28977916372601,7.45904145102742,6.26901293723678,8.65869549682668,7.64974961107194,9.69380468737733,9.09394428941154
8.91603476952232,8.15384153889991,9.50001131311754,8.87302543026233,5.25886769708987,4.06118047535887,6.67377080863263,5.97458960832582,8.33091724847046,7.33651658724777,7.57868762052125,6.48196264235994,8.99650219318569,7.61442010993816,9.58221556006259,9.44920820715178
8.59500991483956,7.85472563593108,9.16081094063576,8.95206555564617,5.3926249284531,4.44105712116349,6.68255018870823,6.02441885279448,8.52294221401608,7.43049242473848,7.79051565476399,6.25479583408471,8.99384176476491,7.93783387783219,9.46606115329747,9.3958957906183
8.74575702246779,7.7921601101438,9.05575073259512,9.17910404530974,5.39671054431999,4.24468015684673,6.73388714193441,5.8543211668186,8.64706544658367,7.27367277028024,7.69299342353508,6.29811663312728,9.13437517479468,7.89593060615318,9.62423746210054,9.11425312634892
8.47944458096886,8.19662043145079,9.4237260946685,8.93589873358886,5.57626178125269,4.66665070877679,6.86676399211789,5.79806371079137,8.42575592819335,7.27953837189452,7.45520798809821,6.61360978921636,8.90050683981805,7.82531478788803,9.44011652879199,8.97930970580008
9.00239794727757,8.32506617800715,10.1957074965485,9.62568663623951,5.09072829109851,3.67026136055851,6.41453599225904,5.28716713780208,8.50226663990989,7.10881304778677,7.51346308334553,6.27356221332243,8.9488043678575,7.82194269277825,9.76169089372001,8.67672836467039
8.96486238507714,8.11106133593201,9.95045475556935,9.16936662456697,5.10721594112633,4.37318774705708,6.79575978895907,5.74560229679036,8.56999601989109,7.20887153284968,7.61711670019923,6.17176264085212,8.82292355308978,7.73574975682614,9.20086630715764,8.99421665085751
8.72495995255349,7.96992867142329,9.76356037031822,9.21291789865436,5.49519298579882,3.44938263278733,6.89053133572529,5.43095322739807,8.52659494906879,7.23477439273581,7.78508002069037,6.43022184019481,9.3035176078951,7.69486714499417,9.51802594601287,9.14979432815573
8.65917357012188,8.05615045918907,9.93605976699468,9.21128585981979,4.57594590256408,4.31684766655047,6.78127878790033,5.64307893334814,8.57682192231471,7.5990576006807,7.39604564305978,6.32284394874196,8.61365351781686,8.023356891038,9.73278738045549,9.30434548610868
9.04780609646245,8.42754950953159,9.63603935892674,9.48926479147725,5.12345477134907,3.68846404763644,6.65208364772072,5.61095034490129,8.37866409565206,7.15711518790485,7.63432529493336,6.51488702716,8.81773193931395,7.64785341110815,9.65149514642124,9.01050938825555
8.73814976986285,7.92008284783971,9.27572891315277,9.18580128339949,5.09660512450002,4.09780561549831,6.9239891806897,5.65791943290114,8.61377369068866,7.22757646207125,7.58045483938287,6.64735140994367,8.64475422355322,7.80442954636644,10.0529009609361,9.07872876505233
8.84902284200529,8.05957832529875,9.72265091694959,9.44978018002362,5.09152306457169,3.75134657197004,6.43746196130661,5.5587322073561,8.41566140882119,7.15190778116883,7.54205707548368,6.46488352620253,9.09696910795186,7.79566823688049,9.80819524274595,9.25590506701611
