ref,H_1280x720_bright_near,L_1280x720_bright_far,L_1280x720_bright_near,L_1920x1080_bright_far,L_1920x1080_bright_near,M_1280x720_bright_far,M_1280x720_bright_near,M_1920x1080_bright_far,M_1920x1080_bright_near
10.0854712705132,8.05197131129295,4.87028470061881,4.08967778540856,6.9405908940598,5.08165345871689,8.20096940236677,7.30857114971103,9.42034744211147,8.09052398394654
10.1851940952966,8.55530612172531,5.72528231157584,3.52976041652294,7.14772119735841,4.92470331197271,8.38329372893712,7.10283468613307,9.37988171192808,7.79433797711526
10.1848788209539,8.50153922257045,5.43458873214791,3.19475488268057,7.28090487443102,5.24704571934743,8.45797903080558,6.83808540428152,9.4629276127245,8.25103038424026
10.1611502763674,8.58336937019193,5.26221226777081,2.97876392162093,6.86938329925557,4.55440090604264,8.65333144157911,7.05892812580915,9.79275703664187,8.2996769222809
10.5511213470259,8.91172991340163,5.70003541729093,1.22099360478607,7.32099506891424,2.71472627229156,8.8523679428839,7.50356965780719,10.4444918432352,8.49102655169286
10.312884809821,8.64547624066921,5.01630759605459,3.3110676609513,6.64600837165738,4.54181554042165,8.88108949361849,7.02223396033384,9.92196677404456,8.10153829494179
10.0447623055673,8.40368547496178,5.41689700367627,3.13477259297521,6.78731183852076,5.13904495197934,8.38291252558644,7.14079623000673,9.72201332524403,8.17147033812762
10.0369298292636,7.93683473985801,5.47369441240757,4.00521000112156,6.95502453054451,4.81642782672598,8.29041309519951,7.18417028280779,9.42105909973285,8.18328887656964
9.52969571731559,8.33041478679738,5.98182920083602,4.0656541335293,7.13812865545399,5.53279946569699,8.30221186193236,7.09138160460321,9.04655090590941,8.56260344530297
10.1918236652218,8.28674501066373,5.40464781989447,3.38019830811344,6.98513374683688,4.60937191204192,8.21336413658975,7.21189801329812,9.69178103423424,8.23691881851747
10.2408468110204,8.7405859995009,5.46050515365531,3.4539468070071,6.55439222212575,4.329425544978,8.49846080085671,7.07962767007099,9.65216018460332,8.09418656661485
10.9894979090909,9.18124507957196,5.01747701523511,2.63220165115686,6.40211479990207,3.48863280502026,8.45715023638427,6.87833715273523,10.2872549417607,8.32621622466251
10.1923149831409,8.67283986592125,5.69874533856835,3.8072347648208,6.41365972370955,4.99475716225787,8.5044490221669,6.88981187492603,9.33235672403129,8.55163672136151
9.90136203510773,8.33217203596865,5.59847444388075,4.07758433456384,6.81971217599814,4.70978773886109,8.18165312409227,7.20958758868724,9.5236161984642,8.02939840404572
9.9690004982429,8.64612081325202,6.03193776241712,3.79325078362259,6.82920500358067,4.78267220383422,8.3505212399488,7.11124952210284,9.37143847231515,8.13919604691333
10.6256966039007,8.57942559609856,5.41229366430042,2.81283263091892,6.64271074592953,4.80542011474409,8.36154470906581,6.8777599863457,10.0009551604122,8.16004566118093
9.68591561829912,8.60180462052083,5.67030587074214,3.9732179464718,6.81387726281034,5.15346965450292,8.36236698645092,7.20140540106422,9.06621626660762,8.28621237477366
10.8180290429339,8.86847060683489,5.08151271675539,1.82892329055392,6.51112368544972,4.56145930460448,8.49865303236438,6.9051448046116,10.4792195157038,8.12496503003503
9.84251847665019,8.31776113721181,5.63333246808452,3.89803864938702,7.01472825945694,4.97840848588733,8.56086850296081,7.41939414092922,9.15979955035183,8.15230015796116
10.4644665485626,8.91635117901992,5.64189621504279,1.31801170700262,7.31134899107096,4.31215859335539,8.9640390996523,7.02286741460297,10.1855277216961,8.04384394833448
10.0679359606813,8.57705704822665,5.80230218571881,3.41820027923274,6.59963272959669,4.13363968562414,8.5498435953554,7.276812944403,9.6582860381046,8.2688351925881
9.67837815248855,8.3584926374368,5.81519984322691,4.30821733310379,6.91327682323456,4.91038053773223,8.28302648538016,7.30584171425029,9.24158700899315,8.23915887860208
9.99499482221343,8.04656757910844,5.63669937937811,4.04772638103719,7.23660656891847,5.34565307688858,8.05916113262358,6.99708515289835,9.29526937165277,7.87328688210792
10.1086450732551,8.46937419911949,5.24084212209443,3.73152714152698,6.81360927366688,4.43469043018971,8.44935709439027,7.210421887212,9.75828549381863,8.22681001363461
9.81640265570683,8.55268179902239,5.69635085654645,3.89275745283241,6.74879173930719,5.03259086111009,8.40490243350191,6.99925537056751,9.2977320694979,8.44284648587598
10.2873779368297,8.45724989513679,5.30880567024398,3.35945388085967,6.74992905906109,5.12727474630987,8.20683282157435,6.92972928449603,9.64881107910493,7.83073436420918
10.4724955949422,8.49424958495596,5.29020779470376,3.81933005349664,6.58408716918535,4.74867159950267,8.49674993357854,6.98371349372959,9.60379821631724,8.07406447382305
9.90108226467972,8.18635155596298,5.74223043727111,4.03933375730683,7.21556650783276,4.60441778121883,8.14395694724394,7.38789064808602,9.30930337454338,8.26004101319641
9.86073542804135,8.32588154592923,5.59815013437287,3.95873092331502,6.83704049683246,4.47678089145811,8.44621836519223,7.21927893033091,9.92367211695268,8.26110839632488
10.2577429305661,8.57841437936401,5.2311832215154,3.04325610908529,6.65039367555343,4.96840054162928,8.54388152905054,6.83255527210083,9.93181278452204,8.13746721447528
